class_name,subtype,source_path,output_path,augmentation,parameters_json
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0020.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0020__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0020.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0020__brightness.jpg,brightness,"{""factor"": 1.135}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0020.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0020__contrast.jpg,contrast,"{""factor"": 0.8595}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0020.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0020__saturation.jpg,saturation,"{""factor"": 1.0159}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0020.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0020__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0335, ""shift_y_fraction"": 0.0234, ""zoom"": 1.0681}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0021.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0021__small_rotation.jpg,small_rotation,"{""angle_degrees"": -5.1447}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0021.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0021__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0021.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0021__brightness.jpg,brightness,"{""factor"": 1.0923}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0021.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0021__contrast.jpg,contrast,"{""factor"": 1.0681}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0021.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0021__saturation.jpg,saturation,"{""factor"": 1.0331}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0021.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0021__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0167, ""shift_y_fraction"": 0.0251, ""zoom"": 1.0679}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0022.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0022__small_rotation.jpg,small_rotation,"{""angle_degrees"": 2.1152}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0022.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0022__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0022.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0022__brightness.jpg,brightness,"{""factor"": 1.1279}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0022.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0022__contrast.jpg,contrast,"{""factor"": 0.9746}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0022.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0022__saturation.jpg,saturation,"{""factor"": 1.0154}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0022.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0022__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0068, ""shift_y_fraction"": 0.0035, ""zoom"": 1.0317}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0023.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0023__small_rotation.jpg,small_rotation,"{""angle_degrees"": -3.1674}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0023.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0023__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0023.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0023__brightness.jpg,brightness,"{""factor"": 0.985}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0023.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0023__contrast.jpg,contrast,"{""factor"": 0.9608}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0023.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0023__saturation.jpg,saturation,"{""factor"": 1.0095}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0023.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0023__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0041, ""shift_y_fraction"": -0.0287, ""zoom"": 1.0184}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0024.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0024__small_rotation.jpg,small_rotation,"{""angle_degrees"": 5.1818}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0024.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0024__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0024.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0024__brightness.jpg,brightness,"{""factor"": 1.0555}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0024.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0024__contrast.jpg,contrast,"{""factor"": 1.1273}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0024.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0024__saturation.jpg,saturation,"{""factor"": 0.911}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0024.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0024__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0304, ""shift_y_fraction"": -0.0316, ""zoom"": 1.0695}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0025.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0025__small_rotation.jpg,small_rotation,"{""angle_degrees"": 3.1526}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0025.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0025__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0025.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0025__brightness.jpg,brightness,"{""factor"": 1.0979}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0025.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0025__contrast.jpg,contrast,"{""factor"": 1.043}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0025.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0025__saturation.jpg,saturation,"{""factor"": 0.9446}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0025.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0025__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0236, ""shift_y_fraction"": -0.0001, ""zoom"": 1.0135}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0026.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0026__small_rotation.jpg,small_rotation,"{""angle_degrees"": -6.7194}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0026.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0026__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0026.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0026__brightness.jpg,brightness,"{""factor"": 1.071}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0026.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0026__contrast.jpg,contrast,"{""factor"": 0.9709}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0026.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0026__saturation.jpg,saturation,"{""factor"": 0.9498}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0026.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0026__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0234, ""shift_y_fraction"": 0.0318, ""zoom"": 1.0234}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0027.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0027__small_rotation.jpg,small_rotation,"{""angle_degrees"": 7.1155}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0027.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0027__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0027.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0027__brightness.jpg,brightness,"{""factor"": 1.1222}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0027.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0027__contrast.jpg,contrast,"{""factor"": 1.0798}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0027.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0027__saturation.jpg,saturation,"{""factor"": 0.9131}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0027.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0027__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0287, ""shift_y_fraction"": 0.0012, ""zoom"": 1.0601}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0028.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0028__small_rotation.jpg,small_rotation,"{""angle_degrees"": -7.95}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0028.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0028__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0028.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0028__brightness.jpg,brightness,"{""factor"": 0.9562}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0028.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0028__contrast.jpg,contrast,"{""factor"": 1.0255}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0028.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0028__saturation.jpg,saturation,"{""factor"": 1.0239}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0028.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0028__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0176, ""shift_y_fraction"": 0.01, ""zoom"": 1.0184}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0029.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0029__small_rotation.jpg,small_rotation,"{""angle_degrees"": 0.9343}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0029.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0029__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0029.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0029__brightness.jpg,brightness,"{""factor"": 1.0226}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0029.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0029__contrast.jpg,contrast,"{""factor"": 0.9578}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0029.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0029__saturation.jpg,saturation,"{""factor"": 0.9833}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0029.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0029__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.001, ""shift_y_fraction"": 0.0107, ""zoom"": 1.034}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0030.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0030__small_rotation.jpg,small_rotation,"{""angle_degrees"": 5.5774}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0030.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0030__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0030.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0030__brightness.jpg,brightness,"{""factor"": 0.9551}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0030.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0030__contrast.jpg,contrast,"{""factor"": 1.0503}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0030.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0030__saturation.jpg,saturation,"{""factor"": 0.9585}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0030.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0030__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0006, ""shift_y_fraction"": -0.0258, ""zoom"": 1.0768}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0031.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0031__small_rotation.jpg,small_rotation,"{""angle_degrees"": 4.4966}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0031.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0031__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0031.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0031__brightness.jpg,brightness,"{""factor"": 1.0188}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0031.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0031__contrast.jpg,contrast,"{""factor"": 1.1069}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0031.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0031__saturation.jpg,saturation,"{""factor"": 0.9404}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0031.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0031__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0314, ""shift_y_fraction"": -0.0242, ""zoom"": 1.0029}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0032.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0032__small_rotation.jpg,small_rotation,"{""angle_degrees"": 7.6473}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0032.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0032__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0032.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0032__brightness.jpg,brightness,"{""factor"": 0.9993}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0032.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0032__contrast.jpg,contrast,"{""factor"": 1.0623}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0032.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0032__saturation.jpg,saturation,"{""factor"": 1.0735}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0032.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0032__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0133, ""shift_y_fraction"": -0.0237, ""zoom"": 1.0144}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0033.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0033__small_rotation.jpg,small_rotation,"{""angle_degrees"": -7.1425}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0033.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0033__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0033.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0033__brightness.jpg,brightness,"{""factor"": 0.9127}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0033.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0033__contrast.jpg,contrast,"{""factor"": 0.9101}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0033.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0033__saturation.jpg,saturation,"{""factor"": 0.9728}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0033.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0033__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0071, ""shift_y_fraction"": -0.0052, ""zoom"": 1.0074}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0034.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0034__small_rotation.jpg,small_rotation,"{""angle_degrees"": -6.2227}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0034.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0034__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0034.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0034__brightness.jpg,brightness,"{""factor"": 0.8554}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0034.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0034__contrast.jpg,contrast,"{""factor"": 0.9687}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0034.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0034__saturation.jpg,saturation,"{""factor"": 0.9233}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0034.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0034__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0325, ""shift_y_fraction"": -0.0085, ""zoom"": 1.0553}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0035.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0035__small_rotation.jpg,small_rotation,"{""angle_degrees"": -2.5471}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0035.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0035__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0035.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0035__brightness.jpg,brightness,"{""factor"": 1.0383}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0035.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0035__contrast.jpg,contrast,"{""factor"": 1.0959}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0035.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0035__saturation.jpg,saturation,"{""factor"": 1.0992}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0035.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0035__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.026, ""shift_y_fraction"": -0.0203, ""zoom"": 1.046}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0036.jpg,Post-Antifoam Addition/augmented/small_rotation/root/frame_0036__small_rotation.jpg,small_rotation,"{""angle_degrees"": -5.0548}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0036.jpg,Post-Antifoam Addition/augmented/horizontal_flip/root/frame_0036__horizontal_flip.jpg,horizontal_flip,{}
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0036.jpg,Post-Antifoam Addition/augmented/brightness/root/frame_0036__brightness.jpg,brightness,"{""factor"": 0.9801}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0036.jpg,Post-Antifoam Addition/augmented/contrast/root/frame_0036__contrast.jpg,contrast,"{""factor"": 0.9021}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0036.jpg,Post-Antifoam Addition/augmented/saturation/root/frame_0036__saturation.jpg,saturation,"{""factor"": 1.0846}"
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0036.jpg,Post-Antifoam Addition/augmented/zoom_translate/root/frame_0036__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0224, ""shift_y_fraction"": -0.0316, ""zoom"": 1.0078}"
